Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-01,8,29.0,24.0,4
L6GF6Z26CV7BM,2026-02-01,9,41.5,17.0,3
L6GF6Z26CV7BM,2026-02-01,10,181.45,162.45,20
L6GF6Z26CV7BM,2026-02-01,11,444.45,410.2,50
L6GF6Z26CV7BM,2026-02-01,12,325.5,298.5,40
L6GF6Z26CV7BM,2026-02-01,13,409.35,332.55,45
L6GF6Z26CV7BM,2026-02-01,14,512.95,483.6,63
L6GF6Z26CV7BM,2026-02-01,15,512.9,487.8,50
L6GF6Z26CV7BM,2026-02-01,16,473.95,454.95,56
L6GF6Z26CV7BM,2026-02-01,17,209.95,191.45,25
L6GF6Z26CV7BM,2026-02-01,18,121.45,93.56,14
L6GF6Z26CV7BM,2026-02-01,19,4.5,4.5,1
