Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-07,8,49.0,47.5,5
L6GF6Z26CV7BM,2026-03-07,9,169.4,162.25,20
L6GF6Z26CV7BM,2026-03-07,10,240.95,214.8,28
L6GF6Z26CV7BM,2026-03-07,11,310.0,291.2,37
L6GF6Z26CV7BM,2026-03-07,12,487.45,471.95,49
L6GF6Z26CV7BM,2026-03-07,13,410.9,400.95,46
L6GF6Z26CV7BM,2026-03-07,14,451.9,417.61,49
L6GF6Z26CV7BM,2026-03-07,15,546.4,509.45,66
L6GF6Z26CV7BM,2026-03-07,16,463.9,456.25,60
L6GF6Z26CV7BM,2026-03-07,17,342.8,315.26,38
L6GF6Z26CV7BM,2026-03-07,18,165.95,158.6,21
L6GF6Z26CV7BM,2026-03-07,19,213.95,170.65,26
