Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-01-31,7,4.5,0.0,0
L6GF6Z26CV7BM,2026-01-31,8,82.0,52.0,7
L6GF6Z26CV7BM,2026-01-31,9,163.4,134.3,11
L6GF6Z26CV7BM,2026-01-31,10,318.5,283.0,38
L6GF6Z26CV7BM,2026-01-31,11,538.35,478.8,60
L6GF6Z26CV7BM,2026-01-31,12,466.85,418.38,57
L6GF6Z26CV7BM,2026-01-31,13,515.95,492.0,72
L6GF6Z26CV7BM,2026-01-31,14,650.8,598.8,70
L6GF6Z26CV7BM,2026-01-31,15,603.45,537.71,68
L6GF6Z26CV7BM,2026-01-31,16,422.9,394.25,47
L6GF6Z26CV7BM,2026-01-31,17,289.95,269.55,36
L6GF6Z26CV7BM,2026-01-31,18,229.45,198.35,20
L6GF6Z26CV7BM,2026-01-31,19,286.45,278.95,28
