Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-06,7,31.0,9.75,2
L6GF6Z26CV7BM,2026-02-06,8,102.0,91.85,16
L6GF6Z26CV7BM,2026-02-06,9,135.0,136.35,22
L6GF6Z26CV7BM,2026-02-06,10,162.9,129.45,13
L6GF6Z26CV7BM,2026-02-06,11,131.45,102.45,16
L6GF6Z26CV7BM,2026-02-06,12,107.5,104.75,18
L6GF6Z26CV7BM,2026-02-06,13,202.95,178.85,27
L6GF6Z26CV7BM,2026-02-06,14,171.5,143.35,19
L6GF6Z26CV7BM,2026-02-06,15,218.95,168.8,24
L6GF6Z26CV7BM,2026-02-06,16,241.0,241.25,36
L6GF6Z26CV7BM,2026-02-06,17,378.95,367.55,35
L6GF6Z26CV7BM,2026-02-06,18,118.45,103.45,14
L6GF6Z26CV7BM,2026-02-06,19,158.0,155.55,19
L6GF6Z26CV7BM,2026-02-06,20,5.0,6.0,1
