Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-01-29,7,34.5,23.5,4
L6GF6Z26CV7BM,2026-01-29,8,219.45,207.35,25
L6GF6Z26CV7BM,2026-01-29,9,169.95,135.75,19
L6GF6Z26CV7BM,2026-01-29,10,174.45,119.6,14
L6GF6Z26CV7BM,2026-01-29,11,166.95,153.15,21
L6GF6Z26CV7BM,2026-01-29,12,188.4,103.86,16
L6GF6Z26CV7BM,2026-01-29,13,191.45,191.85,31
L6GF6Z26CV7BM,2026-01-29,14,236.5,221.35,33
L6GF6Z26CV7BM,2026-01-29,15,224.5,210.35,24
L6GF6Z26CV7BM,2026-01-29,16,205.5,178.55,23
L6GF6Z26CV7BM,2026-01-29,17,182.95,169.85,19
L6GF6Z26CV7BM,2026-01-29,18,174.85,155.75,20
L6GF6Z26CV7BM,2026-01-29,19,137.5,141.8,20
L6GF6Z26CV7BM,2026-01-29,20,2.5,2.5,1
