Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-09,7,10.0,12.0,2
L6GF6Z26CV7BM,2026-03-09,8,152.5,134.65,22
L6GF6Z26CV7BM,2026-03-09,9,102.95,102.1,11
L6GF6Z26CV7BM,2026-03-09,10,155.5,144.4,19
L6GF6Z26CV7BM,2026-03-09,11,199.95,195.45,23
L6GF6Z26CV7BM,2026-03-09,12,183.5,154.2,19
L6GF6Z26CV7BM,2026-03-09,13,179.0,163.8,24
L6GF6Z26CV7BM,2026-03-09,14,179.45,170.7,22
L6GF6Z26CV7BM,2026-03-09,15,106.0,99.9,14
L6GF6Z26CV7BM,2026-03-09,16,242.5,209.3,20
L6GF6Z26CV7BM,2026-03-09,17,134.4,137.5,18
L6GF6Z26CV7BM,2026-03-09,18,139.5,136.25,18
L6GF6Z26CV7BM,2026-03-09,19,102.4,89.15,12
