Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-01-27,6,4.0,0.0,0
L6GF6Z26CV7BM,2026-01-27,7,38.0,16.0,3
L6GF6Z26CV7BM,2026-01-27,8,91.95,79.45,12
L6GF6Z26CV7BM,2026-01-27,9,158.95,127.7,12
L6GF6Z26CV7BM,2026-01-27,10,133.5,99.25,12
L6GF6Z26CV7BM,2026-01-27,11,177.5,136.35,19
L6GF6Z26CV7BM,2026-01-27,12,181.95,180.65,22
L6GF6Z26CV7BM,2026-01-27,13,221.5,216.75,25
L6GF6Z26CV7BM,2026-01-27,14,171.95,142.05,18
L6GF6Z26CV7BM,2026-01-27,15,174.45,161.45,23
L6GF6Z26CV7BM,2026-01-27,16,298.0,271.85,32
L6GF6Z26CV7BM,2026-01-27,17,221.9,217.01,23
L6GF6Z26CV7BM,2026-01-27,18,194.0,199.0,23
L6GF6Z26CV7BM,2026-01-27,19,183.0,122.2,17
