Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-12,7,38.0,36.0,5
L6GF6Z26CV7BM,2026-03-12,8,127.5,106.35,15
L6GF6Z26CV7BM,2026-03-12,9,178.4,172.5,19
L6GF6Z26CV7BM,2026-03-12,10,76.0,76.4,13
L6GF6Z26CV7BM,2026-03-12,11,129.95,113.6,16
L6GF6Z26CV7BM,2026-03-12,12,178.0,157.75,22
L6GF6Z26CV7BM,2026-03-12,13,275.4,241.0,19
L6GF6Z26CV7BM,2026-03-12,14,134.45,129.0,20
L6GF6Z26CV7BM,2026-03-12,15,157.0,165.0,23
L6GF6Z26CV7BM,2026-03-12,16,297.45,265.5,20
L6GF6Z26CV7BM,2026-03-12,17,138.5,125.0,19
L6GF6Z26CV7BM,2026-03-12,18,60.0,63.0,8
L6GF6Z26CV7BM,2026-03-12,19,174.45,140.55,19
