Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-11,7,32.5,23.5,4
L6GF6Z26CV7BM,2026-02-11,8,159.0,153.95,27
L6GF6Z26CV7BM,2026-02-11,9,133.5,107.5,19
L6GF6Z26CV7BM,2026-02-11,10,84.5,75.7,12
L6GF6Z26CV7BM,2026-02-11,11,95.0,66.75,11
L6GF6Z26CV7BM,2026-02-11,12,147.5,139.85,21
L6GF6Z26CV7BM,2026-02-11,13,344.9,277.1,31
L6GF6Z26CV7BM,2026-02-11,14,324.95,282.85,32
L6GF6Z26CV7BM,2026-02-11,15,302.5,256.5,32
L6GF6Z26CV7BM,2026-02-11,16,180.85,152.45,22
L6GF6Z26CV7BM,2026-02-11,17,176.45,143.2,18
L6GF6Z26CV7BM,2026-02-11,18,99.95,97.26,17
L6GF6Z26CV7BM,2026-02-11,19,79.5,73.4,10
