Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-23,7,61.0,64.75,10
L6GF6Z26CV7BM,2026-03-23,8,161.0,163.05,27
L6GF6Z26CV7BM,2026-03-23,9,69.5,73.5,11
L6GF6Z26CV7BM,2026-03-23,10,94.5,79.6,11
L6GF6Z26CV7BM,2026-03-23,11,123.5,109.5,14
L6GF6Z26CV7BM,2026-03-23,12,184.0,176.85,24
L6GF6Z26CV7BM,2026-03-23,13,268.0,269.65,36
L6GF6Z26CV7BM,2026-03-23,14,221.0,213.5,29
L6GF6Z26CV7BM,2026-03-23,15,244.5,238.3,35
L6GF6Z26CV7BM,2026-03-23,16,218.0,201.5,27
L6GF6Z26CV7BM,2026-03-23,17,171.5,166.55,22
L6GF6Z26CV7BM,2026-03-23,18,174.0,168.5,16
L6GF6Z26CV7BM,2026-03-23,19,87.0,82.2,12
