Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-12,7,115.0,33.5,5
L6GF6Z26CV7BM,2026-02-12,8,187.95,142.35,20
L6GF6Z26CV7BM,2026-02-12,9,150.4,95.95,15
L6GF6Z26CV7BM,2026-02-12,10,114.95,112.45,17
L6GF6Z26CV7BM,2026-02-12,11,151.45,144.45,21
L6GF6Z26CV7BM,2026-02-12,12,192.45,144.0,22
L6GF6Z26CV7BM,2026-02-12,13,201.95,166.1,24
L6GF6Z26CV7BM,2026-02-12,14,111.95,94.75,16
L6GF6Z26CV7BM,2026-02-12,15,177.95,164.1,22
L6GF6Z26CV7BM,2026-02-12,16,197.0,166.0,20
L6GF6Z26CV7BM,2026-02-12,17,176.35,153.15,20
L6GF6Z26CV7BM,2026-02-12,18,144.0,137.0,19
L6GF6Z26CV7BM,2026-02-12,19,138.5,139.65,22
