Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-14,8,99.0,93.1,12
L6GF6Z26CV7BM,2026-03-14,9,112.0,109.6,14
L6GF6Z26CV7BM,2026-03-14,10,299.5,291.0,40
L6GF6Z26CV7BM,2026-03-14,11,446.5,435.55,48
L6GF6Z26CV7BM,2026-03-14,12,536.45,480.65,65
L6GF6Z26CV7BM,2026-03-14,13,461.3,444.4,58
L6GF6Z26CV7BM,2026-03-14,14,589.4,558.75,61
L6GF6Z26CV7BM,2026-03-14,15,529.9,524.95,65
L6GF6Z26CV7BM,2026-03-14,16,611.9,516.4,66
L6GF6Z26CV7BM,2026-03-14,17,379.9,378.95,47
L6GF6Z26CV7BM,2026-03-14,18,185.0,163.5,19
L6GF6Z26CV7BM,2026-03-14,19,162.45,163.05,22
