Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-15,8,37.0,39.35,5
L6GF6Z26CV7BM,2026-03-15,9,72.0,67.7,9
L6GF6Z26CV7BM,2026-03-15,10,174.95,160.1,22
L6GF6Z26CV7BM,2026-03-15,11,365.45,359.8,47
L6GF6Z26CV7BM,2026-03-15,12,510.95,499.8,53
L6GF6Z26CV7BM,2026-03-15,13,503.95,470.6,60
L6GF6Z26CV7BM,2026-03-15,14,364.9,331.75,41
L6GF6Z26CV7BM,2026-03-15,15,287.95,267.95,34
L6GF6Z26CV7BM,2026-03-15,16,351.44,330.29,31
L6GF6Z26CV7BM,2026-03-15,17,259.9,258.3,22
L6GF6Z26CV7BM,2026-03-15,18,139.45,130.4,16
