Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-13,7,61.0,55.0,6
L6GF6Z26CV7BM,2026-02-13,8,204.0,165.75,27
L6GF6Z26CV7BM,2026-02-13,9,164.4,146.0,19
L6GF6Z26CV7BM,2026-02-13,10,189.4,185.4,23
L6GF6Z26CV7BM,2026-02-13,11,229.0,217.9,29
L6GF6Z26CV7BM,2026-02-13,12,345.4,301.95,34
L6GF6Z26CV7BM,2026-02-13,13,204.5,181.65,24
L6GF6Z26CV7BM,2026-02-13,14,251.0,220.0,27
L6GF6Z26CV7BM,2026-02-13,15,195.45,174.65,17
L6GF6Z26CV7BM,2026-02-13,16,116.45,118.7,16
L6GF6Z26CV7BM,2026-02-13,17,270.35,217.3,29
L6GF6Z26CV7BM,2026-02-13,18,141.95,137.71,21
L6GF6Z26CV7BM,2026-02-13,19,134.0,135.0,16
L6GF6Z26CV7BM,2026-02-13,20,6.5,6.5,1
