Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-01-30,7,47.5,35.5,6
L6GF6Z26CV7BM,2026-01-30,8,155.5,127.5,19
L6GF6Z26CV7BM,2026-01-30,9,154.0,109.5,13
L6GF6Z26CV7BM,2026-01-30,10,172.5,138.35,19
L6GF6Z26CV7BM,2026-01-30,11,267.0,232.6,29
L6GF6Z26CV7BM,2026-01-30,12,226.0,206.85,28
L6GF6Z26CV7BM,2026-01-30,13,275.0,262.9,34
L6GF6Z26CV7BM,2026-01-30,14,247.5,221.0,30
L6GF6Z26CV7BM,2026-01-30,15,222.5,192.7,26
L6GF6Z26CV7BM,2026-01-30,16,343.9,332.05,34
L6GF6Z26CV7BM,2026-01-30,17,360.95,339.3,27
L6GF6Z26CV7BM,2026-01-30,18,143.5,143.85,18
L6GF6Z26CV7BM,2026-01-30,19,77.5,67.45,7
