Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-14,8,23.0,25.0,5
L6GF6Z26CV7BM,2026-02-14,9,120.5,85.0,12
L6GF6Z26CV7BM,2026-02-14,10,330.25,295.65,35
L6GF6Z26CV7BM,2026-02-14,11,402.5,381.6,48
L6GF6Z26CV7BM,2026-02-14,12,738.6,718.9,82
L6GF6Z26CV7BM,2026-02-14,13,634.35,613.35,84
L6GF6Z26CV7BM,2026-02-14,14,676.4,663.9,69
L6GF6Z26CV7BM,2026-02-14,15,646.45,621.45,73
L6GF6Z26CV7BM,2026-02-14,16,585.9,525.1,64
L6GF6Z26CV7BM,2026-02-14,17,393.45,359.3,46
L6GF6Z26CV7BM,2026-02-14,18,170.85,108.3,15
L6GF6Z26CV7BM,2026-02-14,19,149.0,112.5,16
