Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-01-25,8,10.0,11.0,2
L6GF6Z26CV7BM,2026-01-25,9,76.95,46.0,8
L6GF6Z26CV7BM,2026-01-25,10,201.5,199.0,28
L6GF6Z26CV7BM,2026-01-25,11,501.95,486.75,55
L6GF6Z26CV7BM,2026-01-25,12,425.95,411.15,46
L6GF6Z26CV7BM,2026-01-25,13,421.8,416.15,55
L6GF6Z26CV7BM,2026-01-25,14,816.3,830.45,92
L6GF6Z26CV7BM,2026-01-25,15,596.9,603.25,64
L6GF6Z26CV7BM,2026-01-25,16,603.9,532.0,71
L6GF6Z26CV7BM,2026-01-25,17,290.45,271.2,35
L6GF6Z26CV7BM,2026-01-25,18,321.9,301.4,32
