Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-09,7,43.5,22.5,4
L6GF6Z26CV7BM,2026-02-09,8,140.0,113.35,16
L6GF6Z26CV7BM,2026-02-09,9,171.45,64.95,10
L6GF6Z26CV7BM,2026-02-09,10,169.95,113.7,15
L6GF6Z26CV7BM,2026-02-09,11,102.0,88.85,15
L6GF6Z26CV7BM,2026-02-09,12,191.0,185.35,26
L6GF6Z26CV7BM,2026-02-09,13,249.35,221.7,24
L6GF6Z26CV7BM,2026-02-09,14,143.5,143.6,22
L6GF6Z26CV7BM,2026-02-09,15,202.45,163.76,23
L6GF6Z26CV7BM,2026-02-09,16,196.5,185.25,25
L6GF6Z26CV7BM,2026-02-09,17,82.5,73.6,10
L6GF6Z26CV7BM,2026-02-09,18,320.95,266.25,18
L6GF6Z26CV7BM,2026-02-09,19,39.5,30.9,5
L6GF6Z26CV7BM,2026-02-09,20,26.0,13.0,1
