Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-04,7,92.5,22.0,2
L6GF6Z26CV7BM,2026-03-04,8,134.45,126.5,19
L6GF6Z26CV7BM,2026-03-04,9,97.45,92.2,14
L6GF6Z26CV7BM,2026-03-04,10,104.5,98.1,14
L6GF6Z26CV7BM,2026-03-04,11,77.5,76.35,11
L6GF6Z26CV7BM,2026-03-04,12,195.95,144.3,21
L6GF6Z26CV7BM,2026-03-04,13,214.45,170.3,26
L6GF6Z26CV7BM,2026-03-04,14,187.0,162.0,22
L6GF6Z26CV7BM,2026-03-04,15,204.45,176.45,23
L6GF6Z26CV7BM,2026-03-04,16,97.95,94.95,14
L6GF6Z26CV7BM,2026-03-04,17,109.5,102.2,13
L6GF6Z26CV7BM,2026-03-04,18,191.95,180.95,19
L6GF6Z26CV7BM,2026-03-04,19,151.0,156.95,21
