Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-10,6,5.0,5.4,1
L6GF6Z26CV7BM,2026-02-10,7,71.5,66.05,12
L6GF6Z26CV7BM,2026-02-10,8,177.0,147.5,23
L6GF6Z26CV7BM,2026-02-10,9,122.0,96.85,16
L6GF6Z26CV7BM,2026-02-10,10,151.95,128.7,17
L6GF6Z26CV7BM,2026-02-10,11,88.45,72.95,8
L6GF6Z26CV7BM,2026-02-10,12,121.45,118.95,15
L6GF6Z26CV7BM,2026-02-10,13,189.9,175.3,26
L6GF6Z26CV7BM,2026-02-10,14,292.9,203.05,32
L6GF6Z26CV7BM,2026-02-10,15,161.45,149.45,19
L6GF6Z26CV7BM,2026-02-10,16,242.0,199.75,26
L6GF6Z26CV7BM,2026-02-10,17,114.95,105.75,13
L6GF6Z26CV7BM,2026-02-10,18,91.0,100.0,12
L6GF6Z26CV7BM,2026-02-10,19,139.5,137.65,14
