Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-02,7,24.0,10.0,2
L6GF6Z26CV7BM,2026-02-02,8,186.0,183.35,20
L6GF6Z26CV7BM,2026-02-02,9,92.5,70.85,11
L6GF6Z26CV7BM,2026-02-02,10,126.0,110.2,18
L6GF6Z26CV7BM,2026-02-02,11,99.5,85.9,13
L6GF6Z26CV7BM,2026-02-02,12,244.45,221.3,28
L6GF6Z26CV7BM,2026-02-02,13,187.0,119.75,19
L6GF6Z26CV7BM,2026-02-02,14,122.5,101.85,13
L6GF6Z26CV7BM,2026-02-02,15,219.45,159.95,23
L6GF6Z26CV7BM,2026-02-02,16,151.5,118.2,19
L6GF6Z26CV7BM,2026-02-02,17,183.5,149.25,12
L6GF6Z26CV7BM,2026-02-02,18,256.85,252.85,21
L6GF6Z26CV7BM,2026-02-02,19,159.45,156.95,12
