Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-01-24,7,6.5,0.0,0
L6GF6Z26CV7BM,2026-01-24,8,53.5,48.0,7
L6GF6Z26CV7BM,2026-01-24,9,258.5,244.4,22
L6GF6Z26CV7BM,2026-01-24,10,380.95,375.35,44
L6GF6Z26CV7BM,2026-01-24,11,587.45,591.75,75
L6GF6Z26CV7BM,2026-01-24,12,780.4,780.7,79
L6GF6Z26CV7BM,2026-01-24,13,651.95,630.05,79
L6GF6Z26CV7BM,2026-01-24,14,604.9,522.7,57
L6GF6Z26CV7BM,2026-01-24,15,781.35,737.55,87
L6GF6Z26CV7BM,2026-01-24,16,623.5,553.3,65
L6GF6Z26CV7BM,2026-01-24,17,557.45,524.75,48
L6GF6Z26CV7BM,2026-01-24,18,462.4,461.05,48
L6GF6Z26CV7BM,2026-01-24,19,191.0,181.85,23
L6GF6Z26CV7BM,2026-01-24,20,42.45,0.0,0
