Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-01-22,6,36.0,0.0,0
L6GF6Z26CV7BM,2026-01-22,7,912.9,36.9,7
L6GF6Z26CV7BM,2026-01-22,8,1067.95,65.95,10
L6GF6Z26CV7BM,2026-01-22,9,1029.5,64.0,3
L6GF6Z26CV7BM,2026-01-22,10,1008.5,88.5,6
L6GF6Z26CV7BM,2026-01-22,11,940.95,47.21,8
L6GF6Z26CV7BM,2026-01-22,12,656.4,32.45,4
L6GF6Z26CV7BM,2026-01-22,13,1175.9,52.4,9
L6GF6Z26CV7BM,2026-01-22,14,1029.5,71.0,12
L6GF6Z26CV7BM,2026-01-22,15,985.45,29.05,7
L6GF6Z26CV7BM,2026-01-22,16,1042.5,32.15,5
L6GF6Z26CV7BM,2026-01-22,17,825.4,39.55,7
L6GF6Z26CV7BM,2026-01-22,18,853.4,32.0,6
L6GF6Z26CV7BM,2026-01-22,19,756.4,26.8,6
