Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-10,7,57.5,54.0,8
L6GF6Z26CV7BM,2026-03-10,8,97.0,101.5,16
L6GF6Z26CV7BM,2026-03-10,9,147.95,128.3,17
L6GF6Z26CV7BM,2026-03-10,10,129.45,94.7,15
L6GF6Z26CV7BM,2026-03-10,11,106.5,98.0,10
L6GF6Z26CV7BM,2026-03-10,12,150.5,141.3,20
L6GF6Z26CV7BM,2026-03-10,13,173.0,150.4,22
L6GF6Z26CV7BM,2026-03-10,14,161.95,154.2,21
L6GF6Z26CV7BM,2026-03-10,15,182.0,164.0,21
L6GF6Z26CV7BM,2026-03-10,16,139.5,120.05,16
L6GF6Z26CV7BM,2026-03-10,17,98.0,83.5,12
L6GF6Z26CV7BM,2026-03-10,18,72.0,71.5,11
L6GF6Z26CV7BM,2026-03-10,19,145.0,143.45,18
L6GF6Z26CV7BM,2026-03-10,20,13.0,13.0,1
