Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-13,7,64.5,64.1,10
L6GF6Z26CV7BM,2026-03-13,8,93.5,93.4,14
L6GF6Z26CV7BM,2026-03-13,9,142.5,143.35,18
L6GF6Z26CV7BM,2026-03-13,10,166.4,133.6,19
L6GF6Z26CV7BM,2026-03-13,11,76.0,79.0,13
L6GF6Z26CV7BM,2026-03-13,12,221.5,191.35,20
L6GF6Z26CV7BM,2026-03-13,13,252.0,241.15,29
L6GF6Z26CV7BM,2026-03-13,14,212.0,198.4,29
L6GF6Z26CV7BM,2026-03-13,15,192.0,183.5,21
L6GF6Z26CV7BM,2026-03-13,16,236.45,238.95,27
L6GF6Z26CV7BM,2026-03-13,17,157.95,136.8,17
L6GF6Z26CV7BM,2026-03-13,18,178.5,162.1,17
L6GF6Z26CV7BM,2026-03-13,19,206.95,204.1,25
