Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-22,8,66.5,60.25,7
L6GF6Z26CV7BM,2026-03-22,9,127.5,132.5,17
L6GF6Z26CV7BM,2026-03-22,10,202.85,174.96,23
L6GF6Z26CV7BM,2026-03-22,11,240.4,206.0,28
L6GF6Z26CV7BM,2026-03-22,12,496.4,461.86,49
L6GF6Z26CV7BM,2026-03-22,13,514.4,484.1,72
L6GF6Z26CV7BM,2026-03-22,14,555.85,538.95,75
L6GF6Z26CV7BM,2026-03-22,15,546.0,501.35,60
L6GF6Z26CV7BM,2026-03-22,16,497.45,465.75,54
L6GF6Z26CV7BM,2026-03-22,17,287.0,289.5,30
L6GF6Z26CV7BM,2026-03-22,18,229.0,216.3,23
