Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-02-03,7,29.0,11.5,2
L6GF6Z26CV7BM,2026-02-03,8,109.9,93.65,15
L6GF6Z26CV7BM,2026-02-03,9,119.5,95.75,14
L6GF6Z26CV7BM,2026-02-03,10,64.0,43.45,7
L6GF6Z26CV7BM,2026-02-03,11,143.0,145.75,20
L6GF6Z26CV7BM,2026-02-03,12,177.45,137.9,14
L6GF6Z26CV7BM,2026-02-03,13,206.45,185.0,26
L6GF6Z26CV7BM,2026-02-03,14,303.45,265.3,28
L6GF6Z26CV7BM,2026-02-03,15,131.5,117.5,15
L6GF6Z26CV7BM,2026-02-03,16,209.95,207.65,23
L6GF6Z26CV7BM,2026-02-03,17,162.5,157.5,9
L6GF6Z26CV7BM,2026-02-03,18,101.5,89.2,13
L6GF6Z26CV7BM,2026-02-03,19,93.5,93.55,9
