Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-01-26,7,92.9,75.4,11
L6GF6Z26CV7BM,2026-01-26,8,92.45,82.9,15
L6GF6Z26CV7BM,2026-01-26,9,100.0,67.05,11
L6GF6Z26CV7BM,2026-01-26,10,217.45,214.8,25
L6GF6Z26CV7BM,2026-01-26,11,227.4,210.9,25
L6GF6Z26CV7BM,2026-01-26,12,292.95,250.1,36
L6GF6Z26CV7BM,2026-01-26,13,228.0,224.05,32
L6GF6Z26CV7BM,2026-01-26,14,339.95,334.9,37
L6GF6Z26CV7BM,2026-01-26,15,192.0,157.2,20
L6GF6Z26CV7BM,2026-01-26,16,176.95,159.15,18
L6GF6Z26CV7BM,2026-01-26,17,125.95,91.55,14
L6GF6Z26CV7BM,2026-01-26,18,161.0,147.6,17
L6GF6Z26CV7BM,2026-01-26,19,111.0,105.5,8
