Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
L6GF6Z26CV7BM,2026-03-05,7,35.5,35.5,6
L6GF6Z26CV7BM,2026-03-05,8,144.45,151.4,23
L6GF6Z26CV7BM,2026-03-05,9,133.5,123.6,21
L6GF6Z26CV7BM,2026-03-05,10,176.45,145.56,22
L6GF6Z26CV7BM,2026-03-05,11,170.45,169.95,20
L6GF6Z26CV7BM,2026-03-05,12,228.0,186.2,28
L6GF6Z26CV7BM,2026-03-05,13,313.0,307.8,48
L6GF6Z26CV7BM,2026-03-05,14,218.5,191.35,23
L6GF6Z26CV7BM,2026-03-05,15,204.0,201.5,27
L6GF6Z26CV7BM,2026-03-05,16,224.4,200.9,26
L6GF6Z26CV7BM,2026-03-05,17,152.5,136.0,20
L6GF6Z26CV7BM,2026-03-05,18,226.95,216.55,16
L6GF6Z26CV7BM,2026-03-05,19,160.5,139.35,19
