Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-01-27,8,126.95,116.65,10
LK2EMH64185DE,2026-01-27,9,139.5,108.75,18
LK2EMH64185DE,2026-01-27,10,98.0,90.5,13
LK2EMH64185DE,2026-01-27,11,174.45,169.45,21
LK2EMH64185DE,2026-01-27,12,318.3,301.86,40
LK2EMH64185DE,2026-01-27,13,483.35,456.21,62
LK2EMH64185DE,2026-01-27,14,364.85,351.35,50
LK2EMH64185DE,2026-01-27,15,393.55,368.55,50
LK2EMH64185DE,2026-01-27,16,316.85,298.86,37
LK2EMH64185DE,2026-01-27,17,187.95,176.35,24
LK2EMH64185DE,2026-01-27,18,138.95,122.95,14
