Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-03-20,8,173.45,163.95,16
LK2EMH64185DE,2026-03-20,9,266.5,260.1,24
LK2EMH64185DE,2026-03-20,10,303.35,274.1,37
LK2EMH64185DE,2026-03-20,11,333.95,282.8,40
LK2EMH64185DE,2026-03-20,12,396.0,384.2,51
LK2EMH64185DE,2026-03-20,13,517.4,500.0,64
LK2EMH64185DE,2026-03-20,14,548.95,511.5,68
LK2EMH64185DE,2026-03-20,15,425.0,412.45,59
LK2EMH64185DE,2026-03-20,16,396.0,392.85,45
LK2EMH64185DE,2026-03-20,17,325.5,299.55,32
LK2EMH64185DE,2026-03-20,18,151.45,137.75,18
