Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-03-21,9,219.0,219.4,20
LK2EMH64185DE,2026-03-21,10,433.9,373.65,44
LK2EMH64185DE,2026-03-21,11,458.5,438.9,55
LK2EMH64185DE,2026-03-21,12,658.9,646.3,75
LK2EMH64185DE,2026-03-21,13,765.75,735.75,92
LK2EMH64185DE,2026-03-21,14,787.45,777.9,100
LK2EMH64185DE,2026-03-21,15,873.4,814.3,98
LK2EMH64185DE,2026-03-21,16,773.95,759.3,92
LK2EMH64185DE,2026-03-21,17,316.45,295.95,40
LK2EMH64185DE,2026-03-21,18,247.95,238.95,31
LK2EMH64185DE,2026-03-21,19,119.0,6.0,1
