Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-01-20,8,81.5,65.7,10
LK2EMH64185DE,2026-01-20,9,129.85,131.25,17
LK2EMH64185DE,2026-01-20,10,162.4,160.45,22
LK2EMH64185DE,2026-01-20,11,149.5,143.5,19
LK2EMH64185DE,2026-01-20,12,298.0,274.4,35
LK2EMH64185DE,2026-01-20,13,638.9,643.45,75
LK2EMH64185DE,2026-01-20,14,388.9,371.25,48
LK2EMH64185DE,2026-01-20,15,389.9,346.6,39
LK2EMH64185DE,2026-01-20,16,265.9,257.05,36
LK2EMH64185DE,2026-01-20,17,202.4,199.3,28
LK2EMH64185DE,2026-01-20,18,68.5,65.55,10
