Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-03-04,8,151.9,129.45,19
LK2EMH64185DE,2026-03-04,9,217.9,206.55,28
LK2EMH64185DE,2026-03-04,10,222.4,204.75,25
LK2EMH64185DE,2026-03-04,11,316.95,299.0,33
LK2EMH64185DE,2026-03-04,12,326.45,299.35,41
LK2EMH64185DE,2026-03-04,13,537.4,517.2,72
LK2EMH64185DE,2026-03-04,14,462.8,405.9,55
LK2EMH64185DE,2026-03-04,15,569.4,520.4,59
LK2EMH64185DE,2026-03-04,16,379.45,351.25,43
LK2EMH64185DE,2026-03-04,17,209.0,195.5,29
LK2EMH64185DE,2026-03-04,18,213.85,184.3,26
