Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-02-11,8,201.4,156.9,22
LK2EMH64185DE,2026-02-11,9,229.45,200.91,30
LK2EMH64185DE,2026-02-11,10,165.0,161.55,24
LK2EMH64185DE,2026-02-11,11,283.4,276.8,38
LK2EMH64185DE,2026-02-11,12,223.0,175.9,28
LK2EMH64185DE,2026-02-11,13,584.45,535.15,64
LK2EMH64185DE,2026-02-11,14,561.85,533.95,56
LK2EMH64185DE,2026-02-11,15,446.85,444.5,56
LK2EMH64185DE,2026-02-11,16,341.8,287.0,35
LK2EMH64185DE,2026-02-11,17,216.35,213.3,29
LK2EMH64185DE,2026-02-11,18,135.4,120.15,18
LK2EMH64185DE,2026-02-11,19,9.5,10.5,1
