Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-02-16,8,136.9,113.5,17
LK2EMH64185DE,2026-02-16,9,211.35,184.0,26
LK2EMH64185DE,2026-02-16,10,263.5,224.0,25
LK2EMH64185DE,2026-02-16,11,405.35,371.2,43
LK2EMH64185DE,2026-02-16,12,403.4,360.1,51
LK2EMH64185DE,2026-02-16,13,437.85,406.2,54
LK2EMH64185DE,2026-02-16,14,560.3,486.35,53
LK2EMH64185DE,2026-02-16,15,594.45,567.4,65
LK2EMH64185DE,2026-02-16,16,199.0,183.15,27
LK2EMH64185DE,2026-02-16,17,236.75,235.05,29
LK2EMH64185DE,2026-02-16,18,263.5,257.7,15
