Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-03-13,8,120.5,114.1,16
LK2EMH64185DE,2026-03-13,9,103.0,98.0,14
LK2EMH64185DE,2026-03-13,10,190.95,182.15,25
LK2EMH64185DE,2026-03-13,11,419.0,385.7,39
LK2EMH64185DE,2026-03-13,12,287.0,247.3,32
LK2EMH64185DE,2026-03-13,13,534.5,508.9,64
LK2EMH64185DE,2026-03-13,14,475.45,455.7,47
LK2EMH64185DE,2026-03-13,15,377.85,339.25,48
LK2EMH64185DE,2026-03-13,16,363.0,308.85,39
LK2EMH64185DE,2026-03-13,17,317.8,292.4,41
LK2EMH64185DE,2026-03-13,18,120.5,118.0,17
LK2EMH64185DE,2026-03-13,19,40.25,0.0,0
