Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-03-11,8,145.0,133.35,22
LK2EMH64185DE,2026-03-11,9,315.4,312.1,36
LK2EMH64185DE,2026-03-11,10,230.45,209.4,30
LK2EMH64185DE,2026-03-11,11,284.95,282.45,35
LK2EMH64185DE,2026-03-11,12,498.95,496.4,60
LK2EMH64185DE,2026-03-11,13,626.45,600.6,79
LK2EMH64185DE,2026-03-11,14,560.35,531.45,71
LK2EMH64185DE,2026-03-11,15,484.4,451.15,61
LK2EMH64185DE,2026-03-11,16,250.9,236.1,34
LK2EMH64185DE,2026-03-11,17,169.95,136.5,18
LK2EMH64185DE,2026-03-11,18,306.9,287.4,27
