Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-01-21,8,65.5,65.05,9
LK2EMH64185DE,2026-01-21,9,52.0,50.3,9
LK2EMH64185DE,2026-01-21,10,178.4,181.25,23
LK2EMH64185DE,2026-01-21,11,98.0,84.0,11
LK2EMH64185DE,2026-01-21,12,352.4,305.5,33
LK2EMH64185DE,2026-01-21,13,323.95,306.5,42
LK2EMH64185DE,2026-01-21,14,328.9,300.05,44
LK2EMH64185DE,2026-01-21,15,355.4,329.65,40
LK2EMH64185DE,2026-01-21,16,171.5,153.1,21
LK2EMH64185DE,2026-01-21,17,129.95,128.95,17
LK2EMH64185DE,2026-01-21,18,102.5,91.85,15
