Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2025-10-31,8,88.0,77.0,12
LK2EMH64185DE,2025-10-31,9,119.0,111.55,16
LK2EMH64185DE,2025-10-31,10,173.95,180.5,25
LK2EMH64185DE,2025-10-31,11,267.9,270.25,30
LK2EMH64185DE,2025-10-31,12,325.9,322.9,41
LK2EMH64185DE,2025-10-31,13,438.4,426.3,57
LK2EMH64185DE,2025-10-31,14,419.35,378.92,55
LK2EMH64185DE,2025-10-31,15,537.95,521.45,67
LK2EMH64185DE,2025-10-31,16,235.95,228.7,33
LK2EMH64185DE,2025-10-31,17,224.95,211.9,24
LK2EMH64185DE,2025-10-31,18,147.45,116.6,18
