Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2025-10-24,8,81.5,83.85,13
LK2EMH64185DE,2025-10-24,9,144.5,140.2,21
LK2EMH64185DE,2025-10-24,10,219.0,218.75,26
LK2EMH64185DE,2025-10-24,11,202.5,170.45,26
LK2EMH64185DE,2025-10-24,12,328.5,312.85,41
LK2EMH64185DE,2025-10-24,13,565.5,521.6,65
LK2EMH64185DE,2025-10-24,14,581.5,533.8,71
LK2EMH64185DE,2025-10-24,15,389.5,395.4,43
LK2EMH64185DE,2025-10-24,16,305.0,304.75,39
LK2EMH64185DE,2025-10-24,17,231.5,236.5,33
LK2EMH64185DE,2025-10-24,18,182.0,181.0,22
