Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-03-09,8,208.5,199.1,27
LK2EMH64185DE,2026-03-09,9,139.5,132.65,22
LK2EMH64185DE,2026-03-09,10,208.9,197.35,30
LK2EMH64185DE,2026-03-09,11,306.95,286.55,36
LK2EMH64185DE,2026-03-09,12,376.4,357.05,44
LK2EMH64185DE,2026-03-09,13,513.95,504.75,58
LK2EMH64185DE,2026-03-09,14,587.9,551.05,67
LK2EMH64185DE,2026-03-09,15,428.0,402.55,52
LK2EMH64185DE,2026-03-09,16,413.45,390.1,56
LK2EMH64185DE,2026-03-09,17,426.9,408.35,47
LK2EMH64185DE,2026-03-09,18,197.0,193.25,28
