Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2026-03-07,9,173.35,162.35,14
LK2EMH64185DE,2026-03-07,10,357.0,333.65,41
LK2EMH64185DE,2026-03-07,11,425.9,412.1,50
LK2EMH64185DE,2026-03-07,12,594.95,603.26,70
LK2EMH64185DE,2026-03-07,13,698.45,617.3,80
LK2EMH64185DE,2026-03-07,14,638.9,596.05,76
LK2EMH64185DE,2026-03-07,15,690.45,653.3,81
LK2EMH64185DE,2026-03-07,16,555.75,510.05,66
LK2EMH64185DE,2026-03-07,17,374.4,346.8,36
LK2EMH64185DE,2026-03-07,18,198.5,188.25,21
