Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LK2EMH64185DE,2025-10-28,8,164.5,150.0,21
LK2EMH64185DE,2025-10-28,9,210.95,195.35,31
LK2EMH64185DE,2025-10-28,10,248.0,254.0,31
LK2EMH64185DE,2025-10-28,11,470.0,437.85,37
LK2EMH64185DE,2025-10-28,12,572.9,553.86,69
LK2EMH64185DE,2025-10-28,13,543.4,497.65,68
LK2EMH64185DE,2025-10-28,14,514.8,488.4,67
LK2EMH64185DE,2025-10-28,15,435.95,402.95,56
LK2EMH64185DE,2025-10-28,16,496.9,460.6,46
LK2EMH64185DE,2025-10-28,17,266.45,251.95,25
LK2EMH64185DE,2025-10-28,18,223.5,206.65,21
LK2EMH64185DE,2025-10-28,19,5.0,6.0,1
