Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-04,7,66.0,55.9,10
LQ4TFTDQYXY3D,2026-03-04,8,130.0,114.85,18
LQ4TFTDQYXY3D,2026-03-04,9,158.3,151.65,21
LQ4TFTDQYXY3D,2026-03-04,10,150.95,138.7,21
LQ4TFTDQYXY3D,2026-03-04,11,106.45,100.95,14
LQ4TFTDQYXY3D,2026-03-04,12,143.5,129.5,20
LQ4TFTDQYXY3D,2026-03-04,13,294.4,254.95,35
LQ4TFTDQYXY3D,2026-03-04,14,232.5,235.5,32
LQ4TFTDQYXY3D,2026-03-04,15,307.45,307.35,36
LQ4TFTDQYXY3D,2026-03-04,16,278.0,269.6,32
LQ4TFTDQYXY3D,2026-03-04,17,87.45,74.8,10
LQ4TFTDQYXY3D,2026-03-04,18,116.5,95.5,12
LQ4TFTDQYXY3D,2026-03-04,19,185.5,181.3,19
