Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-11,7,35.95,35.3,6
LQ4TFTDQYXY3D,2026-03-11,8,84.5,85.9,15
LQ4TFTDQYXY3D,2026-03-11,9,110.5,110.5,18
LQ4TFTDQYXY3D,2026-03-11,10,76.45,54.4,10
LQ4TFTDQYXY3D,2026-03-11,11,118.0,100.25,11
LQ4TFTDQYXY3D,2026-03-11,12,273.9,244.0,32
LQ4TFTDQYXY3D,2026-03-11,13,319.5,285.0,35
LQ4TFTDQYXY3D,2026-03-11,14,216.0,203.35,26
LQ4TFTDQYXY3D,2026-03-11,15,317.85,296.05,43
LQ4TFTDQYXY3D,2026-03-11,16,207.95,171.45,20
LQ4TFTDQYXY3D,2026-03-11,17,78.9,77.95,12
LQ4TFTDQYXY3D,2026-03-11,18,131.0,108.5,15
LQ4TFTDQYXY3D,2026-03-11,19,118.0,106.4,10
