Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-17,7,18.0,21.0,4
LQ4TFTDQYXY3D,2026-03-17,8,168.95,145.9,22
LQ4TFTDQYXY3D,2026-03-17,9,138.0,121.2,20
LQ4TFTDQYXY3D,2026-03-17,10,131.5,110.7,15
LQ4TFTDQYXY3D,2026-03-17,11,129.0,127.5,19
LQ4TFTDQYXY3D,2026-03-17,12,219.5,172.3,27
LQ4TFTDQYXY3D,2026-03-17,13,201.0,186.9,26
LQ4TFTDQYXY3D,2026-03-17,14,226.45,215.75,33
LQ4TFTDQYXY3D,2026-03-17,15,260.95,234.0,33
LQ4TFTDQYXY3D,2026-03-17,16,317.5,305.2,37
LQ4TFTDQYXY3D,2026-03-17,17,93.5,76.5,11
LQ4TFTDQYXY3D,2026-03-17,18,104.45,95.5,14
LQ4TFTDQYXY3D,2026-03-17,19,112.0,107.5,10
