Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-02-03,7,85.95,45.85,7
LQ4TFTDQYXY3D,2026-02-03,8,95.0,82.0,12
LQ4TFTDQYXY3D,2026-02-03,9,141.95,87.55,15
LQ4TFTDQYXY3D,2026-02-03,10,133.0,99.1,13
LQ4TFTDQYXY3D,2026-02-03,11,193.4,178.7,17
LQ4TFTDQYXY3D,2026-02-03,12,246.45,191.55,25
LQ4TFTDQYXY3D,2026-02-03,13,304.9,278.15,36
LQ4TFTDQYXY3D,2026-02-03,14,263.5,222.75,33
LQ4TFTDQYXY3D,2026-02-03,15,387.35,383.2,53
LQ4TFTDQYXY3D,2026-02-03,16,175.95,134.55,17
LQ4TFTDQYXY3D,2026-02-03,17,203.5,205.4,17
LQ4TFTDQYXY3D,2026-02-03,18,79.5,80.0,10
LQ4TFTDQYXY3D,2026-02-03,19,132.4,115.2,16
