Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-15,7,7.0,0.0,0
LQ4TFTDQYXY3D,2026-01-15,8,133.0,109.85,21
LQ4TFTDQYXY3D,2026-01-15,9,159.45,145.3,25
LQ4TFTDQYXY3D,2026-01-15,10,197.5,202.5,28
LQ4TFTDQYXY3D,2026-01-15,11,131.45,115.5,14
LQ4TFTDQYXY3D,2026-01-15,12,195.5,143.75,21
LQ4TFTDQYXY3D,2026-01-15,13,387.5,340.5,48
LQ4TFTDQYXY3D,2026-01-15,14,285.9,240.9,35
LQ4TFTDQYXY3D,2026-01-15,15,287.35,261.5,39
LQ4TFTDQYXY3D,2026-01-15,16,230.45,216.95,27
LQ4TFTDQYXY3D,2026-01-15,17,163.3,129.4,18
LQ4TFTDQYXY3D,2026-01-15,18,59.5,59.5,6
LQ4TFTDQYXY3D,2026-01-15,19,19.5,19.5,3
