Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-18,7,83.45,69.95,11
LQ4TFTDQYXY3D,2026-03-18,8,118.45,90.5,15
LQ4TFTDQYXY3D,2026-03-18,9,154.5,137.85,23
LQ4TFTDQYXY3D,2026-03-18,10,137.5,115.5,17
LQ4TFTDQYXY3D,2026-03-18,11,223.35,229.35,30
LQ4TFTDQYXY3D,2026-03-18,12,219.5,186.8,23
LQ4TFTDQYXY3D,2026-03-18,13,341.0,317.85,46
LQ4TFTDQYXY3D,2026-03-18,14,293.9,270.4,39
LQ4TFTDQYXY3D,2026-03-18,15,387.4,366.6,36
LQ4TFTDQYXY3D,2026-03-18,16,191.0,188.4,23
LQ4TFTDQYXY3D,2026-03-18,17,154.0,151.5,20
LQ4TFTDQYXY3D,2026-03-18,18,93.5,91.5,15
LQ4TFTDQYXY3D,2026-03-18,19,111.0,103.85,13
