Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-24,8,42.9,37.4,5
LQ4TFTDQYXY3D,2026-01-24,9,44.5,19.5,3
LQ4TFTDQYXY3D,2026-01-24,10,87.0,78.25,10
LQ4TFTDQYXY3D,2026-01-24,11,178.95,173.55,24
LQ4TFTDQYXY3D,2026-01-24,12,227.45,203.1,26
LQ4TFTDQYXY3D,2026-01-24,13,242.95,225.45,29
LQ4TFTDQYXY3D,2026-01-24,14,200.95,174.0,26
LQ4TFTDQYXY3D,2026-01-24,15,464.5,451.5,54
LQ4TFTDQYXY3D,2026-01-24,16,260.45,254.75,24
LQ4TFTDQYXY3D,2026-01-24,17,319.5,250.25,31
LQ4TFTDQYXY3D,2026-01-24,18,245.5,251.5,18
LQ4TFTDQYXY3D,2026-01-24,19,157.4,161.1,20
LQ4TFTDQYXY3D,2026-01-24,20,5.0,0.0,0
