Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2025-11-30,7,15.45,0.0,0
LQ4TFTDQYXY3D,2025-11-30,8,42.95,36.45,3
LQ4TFTDQYXY3D,2025-11-30,9,61.4,54.9,5
LQ4TFTDQYXY3D,2025-11-30,10,213.0,186.5,18
LQ4TFTDQYXY3D,2025-11-30,11,211.5,185.35,21
LQ4TFTDQYXY3D,2025-11-30,12,356.4,291.9,35
LQ4TFTDQYXY3D,2025-11-30,13,636.39,589.24,44
LQ4TFTDQYXY3D,2025-11-30,14,291.45,280.75,38
LQ4TFTDQYXY3D,2025-11-30,15,819.5,785.35,54
LQ4TFTDQYXY3D,2025-11-30,16,284.4,241.55,32
LQ4TFTDQYXY3D,2025-11-30,17,223.95,192.3,22
LQ4TFTDQYXY3D,2025-11-30,18,142.5,126.4,16
