Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-06,7,42.0,35.0,6
LQ4TFTDQYXY3D,2026-03-06,8,118.45,93.65,13
LQ4TFTDQYXY3D,2026-03-06,9,119.5,112.3,16
LQ4TFTDQYXY3D,2026-03-06,10,89.95,85.95,14
LQ4TFTDQYXY3D,2026-03-06,11,180.9,179.15,20
LQ4TFTDQYXY3D,2026-03-06,12,152.0,140.5,19
LQ4TFTDQYXY3D,2026-03-06,13,228.9,182.35,26
LQ4TFTDQYXY3D,2026-03-06,14,311.0,254.65,35
LQ4TFTDQYXY3D,2026-03-06,15,225.5,184.8,29
LQ4TFTDQYXY3D,2026-03-06,16,185.45,175.45,18
LQ4TFTDQYXY3D,2026-03-06,17,177.0,149.5,21
LQ4TFTDQYXY3D,2026-03-06,18,228.0,229.5,11
LQ4TFTDQYXY3D,2026-03-06,19,173.5,169.25,19
