Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-25,7,56.5,38.0,7
LQ4TFTDQYXY3D,2026-03-25,8,205.9,143.45,23
LQ4TFTDQYXY3D,2026-03-25,9,197.5,164.0,27
LQ4TFTDQYXY3D,2026-03-25,10,335.45,302.45,25
LQ4TFTDQYXY3D,2026-03-25,11,122.5,49.35,8
LQ4TFTDQYXY3D,2026-03-25,12,192.5,143.5,22
LQ4TFTDQYXY3D,2026-03-25,13,434.5,405.8,53
LQ4TFTDQYXY3D,2026-03-25,14,354.5,319.75,35
LQ4TFTDQYXY3D,2026-03-25,15,281.8,281.8,37
LQ4TFTDQYXY3D,2026-03-25,16,301.5,289.55,30
LQ4TFTDQYXY3D,2026-03-25,17,196.0,177.75,25
LQ4TFTDQYXY3D,2026-03-25,18,296.95,294.9,23
LQ4TFTDQYXY3D,2026-03-25,19,88.45,82.0,14
