Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-02-18,7,112.4,55.3,8
LQ4TFTDQYXY3D,2026-02-18,8,132.5,96.0,16
LQ4TFTDQYXY3D,2026-02-18,9,106.0,100.25,17
LQ4TFTDQYXY3D,2026-02-18,10,144.0,135.0,21
LQ4TFTDQYXY3D,2026-02-18,11,183.4,165.9,26
LQ4TFTDQYXY3D,2026-02-18,12,194.9,177.15,25
LQ4TFTDQYXY3D,2026-02-18,13,320.0,300.0,38
LQ4TFTDQYXY3D,2026-02-18,14,365.5,320.65,42
LQ4TFTDQYXY3D,2026-02-18,15,223.85,226.5,30
LQ4TFTDQYXY3D,2026-02-18,16,228.0,192.55,25
LQ4TFTDQYXY3D,2026-02-18,17,167.0,155.35,20
LQ4TFTDQYXY3D,2026-02-18,18,96.0,88.0,11
LQ4TFTDQYXY3D,2026-02-18,19,118.45,121.45,13
LQ4TFTDQYXY3D,2026-02-18,20,4.5,0.0,0
