Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-02-16,7,80.5,42.5,4
LQ4TFTDQYXY3D,2026-02-16,8,139.45,127.9,23
LQ4TFTDQYXY3D,2026-02-16,9,118.0,106.85,18
LQ4TFTDQYXY3D,2026-02-16,10,161.95,156.95,23
LQ4TFTDQYXY3D,2026-02-16,11,136.9,138.0,20
LQ4TFTDQYXY3D,2026-02-16,12,214.0,216.35,28
LQ4TFTDQYXY3D,2026-02-16,13,326.0,255.05,37
LQ4TFTDQYXY3D,2026-02-16,14,381.5,363.85,44
LQ4TFTDQYXY3D,2026-02-16,15,282.5,267.5,38
LQ4TFTDQYXY3D,2026-02-16,16,255.5,255.95,26
LQ4TFTDQYXY3D,2026-02-16,17,227.0,212.15,22
LQ4TFTDQYXY3D,2026-02-16,18,180.5,152.55,19
LQ4TFTDQYXY3D,2026-02-16,19,110.5,83.05,11
