Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-07,8,28.5,28.5,4
LQ4TFTDQYXY3D,2026-03-07,9,84.0,64.0,10
LQ4TFTDQYXY3D,2026-03-07,10,112.0,101.7,15
LQ4TFTDQYXY3D,2026-03-07,11,174.5,159.15,22
LQ4TFTDQYXY3D,2026-03-07,12,150.95,133.7,18
LQ4TFTDQYXY3D,2026-03-07,13,187.9,158.4,22
LQ4TFTDQYXY3D,2026-03-07,14,303.0,257.0,32
LQ4TFTDQYXY3D,2026-03-07,15,262.0,228.95,33
LQ4TFTDQYXY3D,2026-03-07,16,203.5,203.65,28
LQ4TFTDQYXY3D,2026-03-07,17,209.0,192.1,24
LQ4TFTDQYXY3D,2026-03-07,18,174.5,162.8,19
LQ4TFTDQYXY3D,2026-03-07,19,154.45,153.8,16
