Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-22,7,62.95,48.0,8
LQ4TFTDQYXY3D,2026-01-22,8,152.45,115.45,19
LQ4TFTDQYXY3D,2026-01-22,9,152.5,118.5,20
LQ4TFTDQYXY3D,2026-01-22,10,151.95,125.8,19
LQ4TFTDQYXY3D,2026-01-22,11,159.95,147.35,22
LQ4TFTDQYXY3D,2026-01-22,12,234.95,173.45,27
LQ4TFTDQYXY3D,2026-01-22,13,252.95,237.45,33
LQ4TFTDQYXY3D,2026-01-22,14,210.5,194.5,29
LQ4TFTDQYXY3D,2026-01-22,15,297.45,277.8,33
LQ4TFTDQYXY3D,2026-01-22,16,195.5,181.5,18
LQ4TFTDQYXY3D,2026-01-22,17,158.0,155.15,20
LQ4TFTDQYXY3D,2026-01-22,18,87.45,69.55,11
LQ4TFTDQYXY3D,2026-01-22,19,67.0,50.0,8
