Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-02-13,7,50.0,35.8,6
LQ4TFTDQYXY3D,2026-02-13,8,189.9,180.75,19
LQ4TFTDQYXY3D,2026-02-13,9,130.95,111.65,16
LQ4TFTDQYXY3D,2026-02-13,10,178.5,159.6,19
LQ4TFTDQYXY3D,2026-02-13,11,177.0,159.75,20
LQ4TFTDQYXY3D,2026-02-13,12,174.0,137.5,18
LQ4TFTDQYXY3D,2026-02-13,13,388.5,345.2,34
LQ4TFTDQYXY3D,2026-02-13,14,336.5,284.55,33
LQ4TFTDQYXY3D,2026-02-13,15,378.4,361.9,49
LQ4TFTDQYXY3D,2026-02-13,16,204.0,162.0,21
LQ4TFTDQYXY3D,2026-02-13,17,148.45,155.85,20
LQ4TFTDQYXY3D,2026-02-13,18,85.3,83.1,13
LQ4TFTDQYXY3D,2026-02-13,19,158.5,153.9,16
