Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-12,7,42.5,44.25,6
LQ4TFTDQYXY3D,2026-03-12,8,138.45,97.5,16
LQ4TFTDQYXY3D,2026-03-12,9,85.95,62.0,11
LQ4TFTDQYXY3D,2026-03-12,10,178.5,156.65,24
LQ4TFTDQYXY3D,2026-03-12,11,158.0,130.0,21
LQ4TFTDQYXY3D,2026-03-12,12,308.4,301.2,38
LQ4TFTDQYXY3D,2026-03-12,13,238.45,203.5,31
LQ4TFTDQYXY3D,2026-03-12,14,192.0,190.95,27
LQ4TFTDQYXY3D,2026-03-12,15,146.5,143.9,20
LQ4TFTDQYXY3D,2026-03-12,16,162.0,155.3,22
LQ4TFTDQYXY3D,2026-03-12,17,140.5,131.6,21
LQ4TFTDQYXY3D,2026-03-12,18,109.5,102.3,16
LQ4TFTDQYXY3D,2026-03-12,19,96.5,86.85,13
