Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-03,8,92.4,49.9,3
LQ4TFTDQYXY3D,2026-01-03,9,41.95,33.31,4
LQ4TFTDQYXY3D,2026-01-03,10,55.45,48.55,5
LQ4TFTDQYXY3D,2026-01-03,11,103.0,100.0,12
LQ4TFTDQYXY3D,2026-01-03,12,199.45,178.41,24
LQ4TFTDQYXY3D,2026-01-03,13,206.5,182.0,22
LQ4TFTDQYXY3D,2026-01-03,14,210.5,197.0,23
LQ4TFTDQYXY3D,2026-01-03,15,264.95,254.8,31
LQ4TFTDQYXY3D,2026-01-03,16,228.0,213.35,24
LQ4TFTDQYXY3D,2026-01-03,17,175.0,162.5,21
LQ4TFTDQYXY3D,2026-01-03,18,119.95,109.0,9
LQ4TFTDQYXY3D,2026-01-03,19,41.45,21.95,4
