Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-02,6,8.5,0.0,0
LQ4TFTDQYXY3D,2026-01-02,7,13.5,5.0,1
LQ4TFTDQYXY3D,2026-01-02,8,34.45,36.45,6
LQ4TFTDQYXY3D,2026-01-02,9,77.5,68.0,10
LQ4TFTDQYXY3D,2026-01-02,10,69.5,60.5,11
LQ4TFTDQYXY3D,2026-01-02,11,113.5,99.85,14
LQ4TFTDQYXY3D,2026-01-02,12,108.95,79.95,12
LQ4TFTDQYXY3D,2026-01-02,13,99.0,106.0,13
LQ4TFTDQYXY3D,2026-01-02,14,170.45,164.3,17
LQ4TFTDQYXY3D,2026-01-02,15,145.5,124.5,16
LQ4TFTDQYXY3D,2026-01-02,16,156.5,135.75,19
LQ4TFTDQYXY3D,2026-01-02,17,178.45,176.85,19
LQ4TFTDQYXY3D,2026-01-02,18,206.45,204.3,18
LQ4TFTDQYXY3D,2026-01-02,19,94.0,81.5,11
