Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-01-04,8,8.5,8.0,1
LQ4TFTDQYXY3D,2026-01-04,9,21.0,6.5,1
LQ4TFTDQYXY3D,2026-01-04,10,72.5,46.85,6
LQ4TFTDQYXY3D,2026-01-04,11,89.95,64.0,10
LQ4TFTDQYXY3D,2026-01-04,12,203.5,203.0,20
LQ4TFTDQYXY3D,2026-01-04,13,119.0,85.85,13
LQ4TFTDQYXY3D,2026-01-04,14,193.5,165.25,23
LQ4TFTDQYXY3D,2026-01-04,15,182.0,158.9,21
LQ4TFTDQYXY3D,2026-01-04,16,148.45,119.95,14
LQ4TFTDQYXY3D,2026-01-04,17,79.5,73.0,8
LQ4TFTDQYXY3D,2026-01-04,18,86.95,82.3,11
