Location ID,Date,Hour,Gross Revenue,Net Revenue,Order Count
LQ4TFTDQYXY3D,2026-03-05,7,172.4,163.45,8
LQ4TFTDQYXY3D,2026-03-05,8,154.95,126.45,22
LQ4TFTDQYXY3D,2026-03-05,9,86.0,87.0,12
LQ4TFTDQYXY3D,2026-03-05,10,158.4,142.9,19
LQ4TFTDQYXY3D,2026-03-05,11,159.45,140.8,20
LQ4TFTDQYXY3D,2026-03-05,12,217.0,189.35,30
LQ4TFTDQYXY3D,2026-03-05,13,291.0,236.1,35
LQ4TFTDQYXY3D,2026-03-05,14,335.0,295.55,43
LQ4TFTDQYXY3D,2026-03-05,15,244.5,241.15,35
LQ4TFTDQYXY3D,2026-03-05,16,190.0,189.85,27
LQ4TFTDQYXY3D,2026-03-05,17,138.0,124.8,19
LQ4TFTDQYXY3D,2026-03-05,18,132.0,128.5,18
LQ4TFTDQYXY3D,2026-03-05,19,110.0,107.0,15
